sample_index,id,sample_id,client_id,sentence_id,primary_accent,clip,audio_duration_sec,whisper_runtime_sec,whisper_generation_runtime_sec,whisper_prepost_overhead_sec,whisper_generated_token_count,whisper_generation_limit_reached,asr_status,asr_error,nllb_runtime_sec,nllb_generation_runtime_sec,nllb_prepost_overhead_sec,nllb_generated_token_count,nllb_generation_limit_reached,mt_status,mt_error,cascade_stage_sum_runtime_sec,cascade_generation_sum_runtime_sec,cascade_realtime_factor,runtime_scope,cascade_status,cascade_error
204,sample_0205,spk_1448,,f8e780a7de74634af7f45ccbf97ccc2ef9339022f714a3db63eb33619164d632,England English,common_voice_en_18510702.mp3,3.984,0.6026884140010225,0.5792591700010234,0.023429243999999017,9.0,False,success,,0.12369197899897699,0.1228817560004245,0.00081022299855249,10.0,False,success,,0.7263803929999995,0.702140926001448,0.1823243958333332,staged_whisper_pipeline_plus_nllb_pipeline,success,
205,sample_0206,spk_1084,,5023d797f84a360d67bbc2cf25c58fcc48f99c3970ee9995ca8544a3e06cf466,England English,common_voice_en_89557.mp3,3.456,0.5593820529993536,0.5355404450001515,0.023841607999202097,7.0,False,success,,0.14347941999949398,0.14273784299984982,0.0007415769996441668,12.0,False,success,,0.7028614729988476,0.6782782880000013,0.20337426880753692,staged_whisper_pipeline_plus_nllb_pipeline,success,
206,sample_0207,spk_0891,,77d05b047e27140c0430a8b2a15470c899dd8f19854242b0d3a3420b2028d711,England English,common_voice_en_17340060.mp3,5.16,0.5756610759999603,0.5492135080003209,0.026447567999639432,8.0,False,success,,0.14132309100023122,0.14058987599855755,0.0007332150016736705,12.0,False,success,,0.7169841670001915,0.6898033839988784,0.1389504199612774,staged_whisper_pipeline_plus_nllb_pipeline,success,
207,sample_0208,spk_0827,,c7d5c700492ef1b15cf7a37ce302a40c23f0545786b6d708d51570f0f4b0431c,England English,common_voice_en_18181496.mp3,4.92,0.6595670560000144,0.6351832199998171,0.024383836000197334,11.0,False,success,,0.19980495700110623,0.19894199200098228,0.0008629650001239497,17.0,False,success,,0.8593720130011206,0.8341252120007994,0.1746691083335611,staged_whisper_pipeline_plus_nllb_pipeline,success,
208,sample_0209,spk_0076,,ae8a68e8219c7346a7fc7f4a70bd6ed6185873642e541824571e2fbef3653d2a,England English,common_voice_en_17451866.mp3,2.784,0.6001570379994519,0.5782828669998707,0.02187417099958111,9.0,False,success,,0.2018819690001692,0.20091337400117482,0.0009685949989943765,15.0,False,success,,0.802039006999621,0.7791962410010456,0.2880887237785995,staged_whisper_pipeline_plus_nllb_pipeline,success,
209,sample_0210,spk_1270,,0c2420b7b026432fc336bf0a732631f1feb7459a41aac08705c03da8e4da04bb,England English,common_voice_en_19008926.mp3,5.064,0.6797710079990793,0.6469051620006212,0.0328658459984581,11.0,False,success,,0.2113827900011529,0.2104308720008703,0.0009519180002826033,18.0,False,success,,0.8911537980002322,0.8573360340014915,0.17597823815170463,staged_whisper_pipeline_plus_nllb_pipeline,success,
210,sample_0211,spk_0657,,b062fd0fc6422730fd9145688a7126f035c21e59023215fe31617f48ea72b0d3,England English,common_voice_en_128266.mp3,4.824,0.6519241799996962,0.6265952559988364,0.025328924000859843,10.0,False,success,,0.19010149300083867,0.18894297499900858,0.001158518001830089,16.0,False,success,,0.8420256730005349,0.815538230997845,0.17454926886412414,staged_whisper_pipeline_plus_nllb_pipeline,success,
211,sample_0212,spk_0736,,1ad1e6d5b323638cca586ebd4726a973eb4170096fb584f6ef7a01ae28b5af06,England English,common_voice_en_19612259.mp3,5.952,0.901891097000771,0.8738727039999503,0.02801839300082065,13.0,False,success,,0.2549509989985381,0.2539240419991984,0.0010269569993397454,21.0,False,success,,1.156842095999309,1.1277967459991487,0.1943619112902065,staged_whisper_pipeline_plus_nllb_pipeline,success,
212,sample_0213,spk_1521,,1d920059443b1b83dd055d49ec5b7d08560de24640fe2ea00ca393893178f526,England English,common_voice_en_19665675.mp3,7.2,1.1893052160012303,1.1502807939996273,0.03902442200160294,18.0,False,success,,0.33763140799965186,0.33649325300029886,0.0011381549993529916,27.0,False,success,,1.5269366240008821,1.4867740469999262,0.21207453111123362,staged_whisper_pipeline_plus_nllb_pipeline,success,
213,sample_0214,spk_0865,,2c621b093347d095ba87a2f7a267ab234a31d360fee61cbed5421f27b4efaa98,England English,common_voice_en_2020930.mp3,3.144,0.6835258779992728,0.6498336530003144,0.03369222499895841,8.0,False,success,,0.1480797000003804,0.14701563200105738,0.001064067999323015,12.0,False,success,,0.8316055779996532,0.7968492850013718,0.2645055909668108,staged_whisper_pipeline_plus_nllb_pipeline,success,
214,sample_0215,spk_0009,,319a53b959d0e5e584ffc99b424c6f4b91890d9a2d2dc86637fee8d56916d86e,England English,common_voice_en_182240.mp3,4.968,1.012486297000578,0.9804618510006549,0.032024445999923046,14.0,False,success,,0.2380121189999045,0.23698195999895688,0.0010301590009476058,20.0,False,success,,1.2504984160004824,1.2174438109996117,0.2517106312400327,staged_whisper_pipeline_plus_nllb_pipeline,success,
215,sample_0216,spk_1488,,313d30959725047489d1ccda40b0370cc279c0f7219788a89b45fe3e3800b4a1,England English,common_voice_en_20149544.mp3,6.264,0.8157139390004886,0.7756927049995284,0.04002123400096025,14.0,False,success,,0.1767065910007659,0.17566721600087476,0.0010393749998911517,15.0,False,success,,0.9924205300012545,0.9513599210004031,0.1584323962326396,staged_whisper_pipeline_plus_nllb_pipeline,success,
216,sample_0217,spk_0382,,56448fccda4f4ea383575065170516303ed3228e86f1959c87e763e7450297d1,England English,common_voice_en_626729.mp3,3.288,0.5931887799997639,0.5710141090003162,0.0221746709994477,8.0,False,success,,0.19699799100089876,0.19485459400129912,0.002143396999599645,15.0,False,success,,0.7901867710006627,0.7658687030016154,0.24032444373499476,staged_whisper_pipeline_plus_nllb_pipeline,success,
217,sample_0218,spk_1416,,d62f8c3c5ae8bb55c5026382585c9cf01c94c23b25db945503bafbbd6d233c8a,England English,common_voice_en_548459.mp3,7.128,0.7566718669986585,0.7295712680006545,0.02710059899800399,13.0,False,success,,0.16460926299987477,0.163766713001678,0.0008425499981967732,14.0,False,success,,0.9212811299985333,0.8933379810023325,0.12924819444423868,staged_whisper_pipeline_plus_nllb_pipeline,success,
218,sample_0219,spk_0327,,1b1210f53cdb32505c188965badf3fdd665e2ca5057ed0dd3c28870d989d7331,England English,common_voice_en_19614681.mp3,5.928,0.6478133420005179,0.6219802659998095,0.025833076000708388,10.0,False,success,,0.3065256480003882,0.30538216800050577,0.001143479999882402,17.0,False,success,,0.954338990000906,0.9273624340003153,0.1609883586371299,staged_whisper_pipeline_plus_nllb_pipeline,success,
219,sample_0220,spk_0222,,b7b62ad2fa9c3fc3407fb13996fb5b19c8daf79bbbcce9b4c3f6968ff5748579,England English,common_voice_en_33341.mp3,5.136,0.7814930309996271,0.7570464010004798,0.024446629999147262,14.0,False,success,,0.23215821300073003,0.23112153600050078,0.001036677000229247,15.0,False,success,,1.013651244000357,0.9881679370009806,0.19736200233651813,staged_whisper_pipeline_plus_nllb_pipeline,success,
220,sample_0221,spk_1435,,ce8d1eb39359b57e58994bd30902ae74,England English,common_voice_en_17259609.mp3,3.432,0.6514891019996867,0.629083742000148,0.022405359999538632,10.0,False,success,,0.22418466300041473,0.2228224370010139,0.0013622259994008346,15.0,False,success,,0.8756737650001014,0.851906179001162,0.25514969842660296,staged_whisper_pipeline_plus_nllb_pipeline,success,
221,sample_0222,spk_1520,,dd89b5594533cad3fb3813e202d4300905fa396ad40f97e58cc50620913789dc,England English,common_voice_en_18012978.mp3,3.576,0.6167859739998676,0.592939114998444,0.02384685900142358,9.0,False,success,,0.1077211490010086,0.10699483400094323,0.0007263150000653695,7.0,False,success,,0.7245071230008762,0.6999339489993872,0.2026026630315649,staged_whisper_pipeline_plus_nllb_pipeline,success,
222,sample_0223,spk_0002,,13607e9afbb152b595d9a13f525360cbc41f561982c6cb21bae7c328fac97f89,England English,common_voice_en_17627113.mp3,5.256,0.8637651230001211,0.8379760990010254,0.02578902399909566,17.0,False,success,,0.37221989999852667,0.3707147780005471,0.001505121997979586,21.0,False,success,,1.2359850229986478,1.2086908770015725,0.23515696784601364,staged_whisper_pipeline_plus_nllb_pipeline,success,
223,sample_0224,spk_1256,,dc87b8db68e501e843f61077eb5c79b3f39b3680ef9b9de8f5bcd3a05d8c211e,England English,common_voice_en_488199.mp3,3.624,0.7056028569986665,0.6828773790002742,0.022725477998392307,11.0,False,success,,0.18618642399997043,0.18530517900035193,0.0008812449996185023,12.0,False,success,,0.891789280998637,0.8681825580006262,0.2460787199223612,staged_whisper_pipeline_plus_nllb_pipeline,success,
224,sample_0225,spk_0934,,4ee81a5d351db28aa3711c70f6fbc7126812e1520c3f269ffd362f5ce2c4ad71,England English,common_voice_en_78487.mp3,2.568,0.5779682989996218,0.5557966960004705,0.02217160299915122,8.0,False,success,,0.19160161999934644,0.19079398400026548,0.0008076359990809578,10.0,False,success,,0.7695699189989682,0.746590680000736,0.2996767597348007,staged_whisper_pipeline_plus_nllb_pipeline,success,
225,sample_0226,spk_1066,,3b20214f3158cd7cefb2411b555b37b507b976a1dd3bd9d2418bb1ffa3120de6,England English,common_voice_en_18387219.mp3,4.656,0.6426624929990794,0.6177359679986694,0.024926525000410038,10.0,False,success,,0.21714889199938625,0.21615538600053696,0.0009935059988492867,14.0,False,success,,0.8598113849984657,0.8338913539992063,0.1846673936852375,staged_whisper_pipeline_plus_nllb_pipeline,success,
226,sample_0227,spk_1482,,6866e4f3fd5ce8097712c62bc0200541521d41f1779a983c4ff8ae5d4609628e,England English,common_voice_en_109815.mp3,2.88,0.5378980250006862,0.5155759179997403,0.022322107000945834,6.0,False,success,,0.20941934599977685,0.20862386699991475,0.0007954789998620981,14.0,False,success,,0.747317371000463,0.7241997849996551,0.2594851982640497,staged_whisper_pipeline_plus_nllb_pipeline,success,
227,sample_0228,spk_1483,,1e464c65f16e5a92fd86b1d13b9c28d020571455af4b41ab4c3fec8f97e7336e,England English,common_voice_en_19677668.mp3,3.48,0.5473482430006698,0.5210610229987651,0.026287220001904643,7.0,False,success,,0.17715111899997282,0.1763015920005273,0.0008495269994455157,12.0,False,success,,0.7244993620006426,0.6973626149992924,0.20818947183926512,staged_whisper_pipeline_plus_nllb_pipeline,success,
228,sample_0229,spk_0229,,01e6f87043f85f2bef6d441b5e7b9680f8d78c57aa73e9f43a0a24a4a0983b62,England English,common_voice_en_342441.mp3,3.336,0.5462304039992887,0.5221796620007808,0.024050741998507874,6.0,False,success,,0.1418739889995777,0.14108524400035094,0.0007887449992267648,8.0,False,success,,0.6881043929988664,0.6632649060011317,0.2062663048557753,staged_whisper_pipeline_plus_nllb_pipeline,success,
229,sample_0230,spk_0237,,247fb6ef898212362f87a7d1a755dd8b4f5c434bcee7ed47bf54fb561c03ddec,England English,common_voice_en_19785540.mp3,5.016,0.7411753649994353,0.7167850389996602,0.024390325999775087,13.0,False,success,,0.34884795700054383,0.34719837400007236,0.0016495830004714662,19.0,False,success,,1.090023321999979,1.0639834129997325,0.21730927472088898,staged_whisper_pipeline_plus_nllb_pipeline,success,
230,sample_0231,spk_0708,,6ada1d1b9e2956c422b88ece1dbd3e7c021026db00414aece41ee767c41c6303,England English,common_voice_en_608163.mp3,3.384,0.5586619999994582,0.534360130001005,0.024301869998453185,5.0,False,success,,0.1770018949991936,0.17593407499953173,0.0010678199996618787,9.0,False,success,,0.7356638949986518,0.7102942050005367,0.21739476802560634,staged_whisper_pipeline_plus_nllb_pipeline,success,
231,sample_0232,spk_0587,,84cfa21195b96a7673ded2950fc6274b7209004d2e05393cbdf8d7ab441d80a6,England English,common_voice_en_512168.mp3,3.072,0.9764219009994122,0.9440372669996577,0.03238463399975444,14.0,False,success,,0.26205826200020965,0.2612322069999209,0.0008260550002887612,17.0,False,success,,1.2384801629996218,1.2052694739995786,0.4031510947264394,staged_whisper_pipeline_plus_nllb_pipeline,success,
232,sample_0233,spk_0303,,0675d0ba551cfdba4c38aa5b2499b714ae0c88ba36d9c06c8a374baf305c14d2,England English,common_voice_en_17691729.mp3,4.872,1.1789974269995582,1.1461969709998812,0.03280045599967707,20.0,False,success,,0.28246570599912957,0.2803749140002765,0.002090791998853092,22.0,False,success,,1.4614631329986878,1.4265718850001576,0.2999719074299441,staged_whisper_pipeline_plus_nllb_pipeline,success,
233,sample_0234,spk_0241,,17e8b5da9c1f3bee2f7c57eb39520ffe44c52291fe6b8403aba4235405c2a458,England English,common_voice_en_18335254.mp3,6.216,0.979978282999582,0.9457687630001601,0.0342095199994219,12.0,False,success,,0.23877402000107395,0.23789660700094828,0.0008774130001256708,20.0,False,success,,1.218752303000656,1.1836653700011084,0.19606697281220334,staged_whisper_pipeline_plus_nllb_pipeline,success,
234,sample_0235,spk_0391,,be868211fc2b7d17801910be6d37aae57520ab5e1a9d2202ddb2e6b732c23282,England English,common_voice_en_541692.mp3,8.064,0.906826546000957,0.873685837001176,0.033140708999781054,18.0,False,success,,0.2258422739996604,0.2249270329994033,0.0009152410002570832,19.0,False,success,,1.1326688200006174,1.0986128700005793,0.14045992311515593,staged_whisper_pipeline_plus_nllb_pipeline,success,
235,sample_0236,spk_1484,,2c18cc33f4d7052ac6b943440ac2b0b8548c4f8588e58edf1d47b588b0074b0d,England English,common_voice_en_20001666.mp3,7.824,0.7638037079996138,0.7326295640013996,0.031174143998214277,13.0,False,success,,0.20356022299893084,0.20260350099852076,0.0009567220004100818,17.0,False,success,,0.9673639309985447,0.9352330649999203,0.12364058422783035,staged_whisper_pipeline_plus_nllb_pipeline,success,
236,sample_0237,spk_0982,,eef83cf4c152e6a97361e0535f4153009960b3091fb336ea9ace4e1544683d81,England English,common_voice_en_548086.mp3,3.096,0.5756462130011641,0.5550601739996637,0.020586039001500467,8.0,False,success,,0.12246612000126333,0.11970877699968696,0.0027573430015763734,10.0,False,success,,0.6981123330024275,0.6747689509993506,0.22548847965194685,staged_whisper_pipeline_plus_nllb_pipeline,success,
237,sample_0238,spk_0478,,0933cbff9a5a9f233d8529592d5d179fdf1d55df0173549ddc5c547f9c7fac07,England English,common_voice_en_18894712.mp3,4.272,0.6502784799995425,0.6261098719987785,0.024168608000763925,10.0,False,success,,0.2281714450000436,0.22707981199891947,0.001091633001124137,18.0,False,success,,0.8784499249995861,0.853189683997698,0.2056296640916634,staged_whisper_pipeline_plus_nllb_pipeline,success,
238,sample_0239,spk_0029,,068f0861f5b9a6f4ddae3190836c3870df72debc69c2d65678ea70345905de4a,England English,common_voice_en_18837823.mp3,8.256,1.0389232600009564,1.007744332000584,0.031178928000372252,21.0,False,success,,0.2475831659994583,0.245919334998689,0.001663831000769278,21.0,False,success,,1.2865064260004146,1.2536636669992731,0.15582684423454635,staged_whisper_pipeline_plus_nllb_pipeline,success,
239,sample_0240,spk_1483,,1e3cc1acb74aa98c6835fd236685758a57f221d0d3455fb4d87d66ec4c4c6ffe,England English,common_voice_en_19677156.mp3,4.536,0.6766055579992099,0.6522214660017198,0.02438409199749003,11.0,False,success,,0.17809725400002208,0.17546298900015245,0.002634264999869629,15.0,False,success,,0.8547028119992319,0.8276844550018723,0.18842654585520988,staged_whisper_pipeline_plus_nllb_pipeline,success,
240,sample_0241,spk_1192,,fe131458ec9953c7b6889644695e4f4e6feb2949b99d42505eb27488f470f8b1,England English,common_voice_en_641668.mp3,4.944,0.7054237060001469,0.6808163109999441,0.024607395000202814,12.0,False,success,,0.23840342800031067,0.23701597299987043,0.0013874550004402408,20.0,False,success,,0.9438271340004576,0.9178322839998145,0.19090354652112815,staged_whisper_pipeline_plus_nllb_pipeline,success,
241,sample_0242,spk_0140,,1fcc0d3125263eba0bf135f1acb06b9f61ab84f7e6b966b05f6906efb3e9e170,England English,common_voice_en_19698458.mp3,7.296,0.7833877819994086,0.7561073539982317,0.027280428001176915,14.0,False,success,,0.2819236089999322,0.2808717930001876,0.0010518159997445764,23.0,False,success,,1.0653113909993408,1.0369791469984193,0.14601307442425174,staged_whisper_pipeline_plus_nllb_pipeline,success,
242,sample_0243,spk_1386,,d3bec79c1115ed4491ab3bba3ddd88d2a0a0e8ae3517bff4349f2e9836688f53,England English,common_voice_en_496317.mp3,3.864,0.6840581510004995,0.6571104769991507,0.026947674001348787,11.0,False,success,,0.16718049900009646,0.16630198100028792,0.0008785179998085368,14.0,False,success,,0.851238650000596,0.8234124579994386,0.22029985766060972,staged_whisper_pipeline_plus_nllb_pipeline,success,
243,sample_0244,spk_1299,,962a10daab51a1bdf4f1581f876bae21854a5218d50e190619e136300f6bd3f0,England English,common_voice_en_98520.mp3,3.384,0.6426156540001102,0.6194292569998652,0.02318639700024505,10.0,False,success,,0.14522431399927882,0.14423660799911886,0.0009877060001599602,12.0,False,success,,0.787839967999389,0.763665864998984,0.23281322931424026,staged_whisper_pipeline_plus_nllb_pipeline,success,
244,sample_0245,spk_1517,,903e1131c3b92b12b3a2fdea7fa3fd6724974da737abaf3a496a4e67b581c935,England English,common_voice_en_3536.mp3,2.928,0.6353346209998563,0.6138286920013343,0.021505928998521995,10.0,False,success,,0.17432424999969953,0.17346342400014692,0.0008608259995526168,14.0,False,success,,0.8096588709995558,0.7872921160014812,0.27652283845613246,staged_whisper_pipeline_plus_nllb_pipeline,success,
245,sample_0246,spk_0107,,048cec7776ab842a8130fb1741a93b45eba1d5a9d455d8b268ea69c82f1cd057,England English,common_voice_en_18768318.mp3,5.016,0.45396725199861976,0.4277367110007617,0.026230540997858043,4.0,False,success,,0.1733230369991361,0.17037294900001143,0.002950087999124662,15.0,False,success,,0.6272902889977559,0.5981096600007731,0.1250578726072081,staged_whisper_pipeline_plus_nllb_pipeline,success,
246,sample_0247,spk_1189,,1475949e07315a05b3529372de8a1b8b51f095d6ff75fa80d8f2dc6c1aed296b,England English,common_voice_en_19397156.mp3,5.856,0.7249511879999773,0.6980872290005209,0.026863958999456372,13.0,False,success,,0.18230046999997285,0.18141843299963512,0.000882037000337732,14.0,False,success,,0.9072516579999501,0.879505662000156,0.15492685416665816,staged_whisper_pipeline_plus_nllb_pipeline,success,
247,sample_0248,spk_0307,,453e197a94796bf0107e196e6520eb324ed87e8c02ed6ee47ccda4acfcfef9e1,England English,common_voice_en_18139466.mp3,4.416,0.62616829199942,0.59917077099999,0.02699752099942998,9.0,False,success,,0.165906852000262,0.1650665699999081,0.0008402820003539091,14.0,False,success,,0.792075143999682,0.7642373409998982,0.17936484239123232,staged_whisper_pipeline_plus_nllb_pipeline,success,
248,sample_0249,spk_0011,,ce0e89711f727f057ba0cdd592e99788f19a85b9a138bf7188b4f2bfe231433b,England English,common_voice_en_17254688.mp3,8.184,0.9572193380008684,0.9282087200008391,0.029010618000029353,15.0,False,success,,0.20902632999968773,0.20814659600000596,0.0008797339996817755,18.0,False,success,,1.1662456680005562,1.136355316000845,0.14250313636370435,staged_whisper_pipeline_plus_nllb_pipeline,success,
249,sample_0250,spk_0997,,250ad96829dbe3ad1b54561759cad9a617ddb4d66bece46fea68f28bc180e188,England English,common_voice_en_18044950.mp3,7.776,1.0557819039986498,1.0232459620001464,0.032535941998503404,16.0,False,success,,0.2971018460011692,0.2959681789998285,0.0011336670013406547,25.0,False,success,,1.352883749999819,1.319214140999975,0.17398196373454464,staged_whisper_pipeline_plus_nllb_pipeline,success,
250,sample_0251,spk_0751,,3cfa2879e63d28c8a69bb5cb4018f8bea2551291f6af0c468ee90e8759203a46,England English,common_voice_en_18659572.mp3,3.456,0.6734250350000366,0.6447751899995637,0.02864984500047285,8.0,False,success,,0.14825822999955562,0.14699720300086483,0.0012610269986907952,11.0,False,success,,0.8216832649995922,0.7917723930004286,0.23775557436330794,staged_whisper_pipeline_plus_nllb_pipeline,success,
251,sample_0252,spk_0406,,5e9ca6ea2ab0136bd65cbc7f99a1f11a36fd1441c510c1af51efa156d7f15404,England English,common_voice_en_17400311.mp3,3.12,0.8191992270003539,0.7911568470008206,0.028042379999533296,10.0,False,success,,0.17884581399994204,0.17781292399922677,0.0010328900007152697,15.0,False,success,,0.9980450410002959,0.9689697710000473,0.31988623108983844,staged_whisper_pipeline_plus_nllb_pipeline,success,
252,sample_0253,spk_0636,,416ff469b123d05e12df4601a990095598dd2adb062ff794bfeb4a410680cd8a,England English,common_voice_en_4404457.mp3,2.52,0.5315401839998231,0.5056760410006973,0.02586414299912576,6.0,False,success,,0.10860092300026736,0.10769930099922931,0.0009016220010380493,9.0,False,success,,0.6401411070000904,0.6133753419999266,0.2540242488095597,staged_whisper_pipeline_plus_nllb_pipeline,success,
253,sample_0254,spk_0058,,3b65ba62f4e8e571c2bda046e3bde3c2fc3cfe569c33cb28bf4686c035ad4873,England English,common_voice_en_18560885.mp3,4.632,0.5887504759994044,0.5642957370000659,0.024454738999338588,8.0,False,success,,0.13055809199977375,0.12981006300105946,0.0007480289987142896,11.0,False,success,,0.7193085679991782,0.6941058000011253,0.15529114162331137,staged_whisper_pipeline_plus_nllb_pipeline,success,
254,sample_0255,spk_0712,,4d65b4a3485f00b4ccdc0799c4f637ad08ceb76f7bd60e09cc55c388705024a9,England English,common_voice_en_18113711.mp3,2.472,0.5216689829994721,0.4994321909998689,0.022236791999603156,6.0,False,success,,0.11433102900082304,0.11356518899992807,0.0007658400008949684,9.0,False,success,,0.6360000120002951,0.612997379999797,0.25728155825254656,staged_whisper_pipeline_plus_nllb_pipeline,success,
255,sample_0256,spk_0058,,3c6024c79a8ea30b44ed01c53814547e1cb35e66a229284c49b93737897fcea7,England English,common_voice_en_18561011.mp3,3.336,0.5135310140012734,0.4914800459991966,0.022050968002076843,6.0,False,success,,0.12558613900000637,0.12488917200062133,0.0006969669993850403,10.0,False,success,,0.6391171530012798,0.6163692179998179,0.1915818803960671,staged_whisper_pipeline_plus_nllb_pipeline,success,
256,sample_0257,spk_0956,,af803a8112cba609f23d20ea17b3c24ea6b24303639bf67989992b4486432f3a,England English,common_voice_en_314388.mp3,3.528,0.6814208249998046,0.6582607029995415,0.023160122000263073,11.0,False,success,,0.2099254889999429,0.2088726130004943,0.0010528759994485881,18.0,False,success,,0.8913463139997475,0.8671333160000358,0.2526491819727176,staged_whisper_pipeline_plus_nllb_pipeline,success,
257,sample_0258,spk_0966,,bb7e8e9bf6e617feba39efa7d952528ff0cc56c6159b78f5ff455372291bc782,England English,common_voice_en_17389247.mp3,4.368,0.7620892979994096,0.7364218750008149,0.025667422998594702,13.0,False,success,,0.21670250599891006,0.21566686000005575,0.0010356459988543065,17.0,False,success,,0.9787918039983197,0.9520887350008707,0.224082372710238,staged_whisper_pipeline_plus_nllb_pipeline,success,
258,sample_0259,spk_0061,,7de47356a5f5450340a5cc13b80341d3e6fdd2cfee39a1d2efa33df57fd3d70f,England English,common_voice_en_537552.mp3,4.848,0.638348713000596,0.6138167740009521,0.0245319389996439,10.0,False,success,,0.15423035400090157,0.1518632669994986,0.002367087001402979,13.0,False,success,,0.7925790670014976,0.7656800410004507,0.1634857811471736,staged_whisper_pipeline_plus_nllb_pipeline,success,
259,sample_0260,spk_1082,,7a5216ec442ee1ad53faf458d0bc9071b7053f4ea8401fdee00f688496cdc550,England English,common_voice_en_18348139.mp3,5.832,0.759524932000204,0.733467980999194,0.02605695100101002,14.0,False,success,,0.19854038399898855,0.19766946300114796,0.0008709209978405852,17.0,False,success,,0.9580653159991925,0.9311374440003419,0.16427731755816058,staged_whisper_pipeline_plus_nllb_pipeline,success,
260,sample_0261,spk_1454,,17a100fc2929f6effc6cbdcfba6a6018633b0aa9575f766d99453f5fa51922a3,England English,common_voice_en_81532.mp3,2.856,0.5803068599998369,0.559784060000311,0.020522799999525887,8.0,False,success,,0.13185936700028833,0.13072549500066089,0.001133871999627445,11.0,False,success,,0.7121662270001252,0.6905095550009719,0.24935792261909148,staged_whisper_pipeline_plus_nllb_pipeline,success,
261,sample_0262,spk_0987,,df1830ea459af68f7ee5240f3beb61bb82a9d47920d34e82b70cb9d5945ff068,England English,common_voice_en_17847633.mp3,4.392,0.8630086890007078,0.8410344309995708,0.02197425800113706,17.0,False,success,,0.2760416240016639,0.2748551500008034,0.0011864740008604713,22.0,False,success,,1.1390503130023717,1.1158895810003742,0.259346610428591,staged_whisper_pipeline_plus_nllb_pipeline,success,
262,sample_0263,spk_0383,,0f78802272ee13b8411d2e4dceae062f4e643a708a2532bcf7ee2b7d3e8cfc3c,England English,common_voice_en_19151066.mp3,6.528,0.9121251380001922,0.8838074880004569,0.028317649999735295,18.0,False,success,,0.18506117300057667,0.18411906600158545,0.0009421069989912212,15.0,False,success,,1.097186311000769,1.0679265540020424,0.1680738834253629,staged_whisper_pipeline_plus_nllb_pipeline,success,
263,sample_0264,spk_1213,,0d0a722eba975a8daa5f8c3a8f500216c808105c81ad7100155e594bbadc4932,England English,common_voice_en_19028900.mp3,6.624,0.8484833799993794,0.8207826500001829,0.027700729999196483,17.0,False,success,,0.26808969200101274,0.26649469699987094,0.0015949950011417968,22.0,False,success,,1.1165730720003921,1.0872773470000539,0.16856477536237804,staged_whisper_pipeline_plus_nllb_pipeline,success,
264,sample_0265,spk_1426,,0126407f34103cd72d511de00e0de327af8f31bf6c4e1a2c65a588e07590bb7b,England English,common_voice_en_40178.mp3,4.248,0.6004568560001644,0.5759092579992284,0.024547598000935977,9.0,False,success,,0.12303441999938514,0.12218373699943186,0.0008506829999532783,10.0,False,success,,0.7234912759995495,0.6980929949986603,0.17031338888878284,staged_whisper_pipeline_plus_nllb_pipeline,success,
265,sample_0266,spk_0459,,0d9785af5a532fdd871e4d6409b15b48c0c7a21bdb66bc492e8295a6a0a8c21a,England English,common_voice_en_19058849.mp3,7.248,0.7465706650000357,0.7187224480003351,0.027848216999700526,13.0,False,success,,0.22927227100080927,0.22845870800119883,0.0008135629996104399,19.0,False,success,,0.9758429360008449,0.947181156001534,0.13463616666678324,staged_whisper_pipeline_plus_nllb_pipeline,success,
266,sample_0267,spk_1357,,724bcac21cdc4f52c05debf9eef5f95ca889876ae5fb101514f0012df10014d0,England English,common_voice_en_517150.mp3,2.904,0.5860194469987619,0.5644585699992604,0.021560876999501488,5.0,False,success,,0.13795236800069688,0.1372188509994885,0.0007335170012083836,10.0,False,success,,0.7239718149994587,0.7016774209987489,0.24930158918714143,staged_whisper_pipeline_plus_nllb_pipeline,success,
267,sample_0268,spk_1008,,2fc17a73039ea91a895ecb349da0a6ba8e648d63689d5fddb9f7a64a864afbbf,England English,common_voice_en_16047373.mp3,7.632,1.2009315520008386,1.165133757998774,0.03579779400206462,20.0,False,success,,0.20209426899964456,0.20113276700067217,0.0009615019989723805,17.0,False,success,,1.4030258210004831,1.3662665249994461,0.18383462015205493,staged_whisper_pipeline_plus_nllb_pipeline,success,
268,sample_0269,spk_0163,,1d0a1a21811021561bb7b249e40727dde564741293471d61877d8c04e64190f1,England English,common_voice_en_19653077.mp3,6.72,0.967590771999312,0.9300904619994981,0.03750030999981391,16.0,False,success,,0.2632899330001237,0.26204646799851616,0.0012434650016075466,22.0,False,success,,1.2308807049994357,1.1921369299980142,0.183166771577297,staged_whisper_pipeline_plus_nllb_pipeline,success,
269,sample_0270,spk_1282,,1f949b2d541eae61ceabef0bd59727a5b4cadfe65f5c2bb2b441dc55c275a904,England English,common_voice_en_19695661.mp3,8.448,1.2779301610007678,1.2366493170011381,0.041280843999629724,20.0,False,success,,0.19582961500054807,0.19461641000089003,0.0012132049996580463,16.0,False,success,,1.473759776001316,1.4312657270020281,0.1744507310607618,staged_whisper_pipeline_plus_nllb_pipeline,success,
