sample_index,id,sample_id,client_id,sentence_id,primary_accent,clip,audio_duration_sec,direct_runtime_sec,direct_generation_runtime_sec,direct_prepost_overhead_sec,direct_realtime_factor,generated_token_count,generation_limit_reached,runtime_scope,direct_status,direct_error
1053,,spk_0030,,f7ac17c7d217108f6fb106edbf8e2411373efed3f8bd07eb7e56beae5525647a,Filipino,common_voice_en_18012435.mp3,4.416,0.7657321050010069,0.7311893579990283,0.03454274700197857,0.17339948029914104,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1054,,spk_0513,,642ca7666751feb418e56635a89eb551b6f75015c60849022b8b47a0758535cd,Filipino,common_voice_en_18336245.mp3,3.576,0.9401759000011225,0.9202850539986684,0.019890846002454055,0.2629127237139604,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1055,,spk_1519,,1199d79b0a8add9abc1d00a01fef7ce168623b0ce30f79cd0ef02d240b9be48d,Filipino,common_voice_en_568093.mp3,2.352,0.877083074001348,0.8606955610011937,0.016387513000154286,0.3729094702386684,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1056,,spk_1354,,73ceb143cef75191967021e960a1e98327e62ced458bfa850d31a41d944ff2a9,Filipino,common_voice_en_656318.mp3,4.128,0.8374592229993141,0.8137137909998273,0.023745431999486755,0.20287287378859353,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1057,,spk_1354,,afb2ad9c149137f09b5db2e1043cf67c1f22c31b7a38909509f0ed6a13c67fd0,Filipino,common_voice_en_656337.mp3,4.56,1.179214392999711,1.1534634979998373,0.025750894999873708,0.2585996475876559,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1058,,spk_0030,,455ce71cfb00db7f6e5203e00d0ab774ac64d99c4023ca4b952cf7c9b73019d6,Filipino,common_voice_en_18012394.mp3,3.36,0.9397620859999734,0.900098292999246,0.03966379300072731,0.2796910970238016,7,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1059,,spk_1255,,94a4b61cc993bc8d4ac545f410432e5c6715e8712886c398fdd4057023809e39,Filipino,common_voice_en_18618444.mp3,2.424,0.99137598499874,0.9632062860000588,0.02816969899868127,0.4089834921611964,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1060,,spk_0979,,5ff754bb0db766fa5a5f1aedf943028428e71dc7f1e3def2e057bbdd16e7223d,Filipino,common_voice_en_579134.mp3,2.664,1.0548225220009044,1.0305278619998717,0.024294660001032753,0.3959544001504896,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1061,,spk_0928,,2ad5a3c2f7ab911fe7131ce593e28252384c5b506bad5d8888bc19a633b2eb11,Filipino,common_voice_en_19966803.mp3,5.16,0.9083768069995131,0.877994704998855,0.03038210200065805,0.17604201686037074,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1062,,spk_0867,,9e891b46ae771769257ad89d6821e47da39b1e13da0df059ece536a9b6fe841f,Filipino,common_voice_en_18253952.mp3,4.344,0.7161915279993991,0.6918442429996503,0.02434728499974881,0.164869136279788,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1063,,spk_0900,,03d6d60f7ae6f054f2d24b0dcc1e23be,Filipino,common_voice_en_17281038.mp3,2.208,0.6894822430003842,0.6733617760000925,0.016120467000291683,0.31226550860524643,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1064,,spk_0248,,572b4cb18ceb278330500068dd89f786c30a176154278d3443f48b69314a7359,Filipino,common_voice_en_598933.mp3,8.64,0.9151020879999123,0.8708825170015189,0.044219570998393465,0.10591459351850836,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1065,,spk_1497,,2e6bc837eff414b3926b1ba147dff31ffd2fc1e1fe2a5c65a2fa9aaace01e747,Filipino,common_voice_en_20057197.mp3,6.36,0.902883804999874,0.8677534819998982,0.03513032299997576,0.14196286242136383,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1066,,spk_0059,,01fc6780ee54138c6ffdfb53f8d1ec6c15d286c6f953f086354dc36dcb6740b1,Filipino,common_voice_en_18715029.mp3,5.256,0.8180536290001328,0.7899198420000175,0.028133787000115262,0.15564186244294764,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1067,,spk_0555,,26f678cbd49ded4f3c542e4fb471d0f24a76235f3a24cedd041ec28cef738f20,Filipino,common_voice_en_19843878.mp3,5.304,0.7475774070007901,0.7186563830000523,0.028921024000737816,0.14094596662910824,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1068,,spk_0210,,7228c87dc1f8afbe72f5bff1398fc41907de33c7b680c449123efe8cf5d4720d,Filipino,common_voice_en_17147879.mp3,2.472,0.6273798530000931,0.610976521998964,0.016403331001129118,0.25379443891589526,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1069,,spk_0715,,ad36c4fa7267c18dd3b8ceed4b242f5e0d7aed1c339f23734ad0fc334bd726f2,Filipino,common_voice_en_131678.mp3,6.864,0.9432028889987123,0.9091964309991454,0.03400645799956692,0.1374130083040082,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1070,,spk_0030,,c7d5c700492ef1b15cf7a37ce302a40c23f0545786b6d708d51570f0f4b0431c,Filipino,common_voice_en_18020620.mp3,3.456,0.878492774998449,0.8592397329994128,0.019253041999036213,0.2541935112842734,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1071,,spk_1002,,09d4ff051fff9aa84231c1574e145639249cb2755df8b5e39199c15fd163bd1f,Filipino,common_voice_en_18918887.mp3,7.032,1.1932172890010406,1.1537367800010543,0.03948050899998634,0.16968391481812295,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1072,,spk_0059,,020298d2c60e0e5c79b4e21a5ff8bc061c7de8d2a7fc50b5b09472023ea7b83c,Filipino,common_voice_en_18715026.mp3,2.736,0.8345535370008292,0.8161074239997106,0.018446113001118647,0.3050268775587826,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1073,,spk_1030,,0d5d4ba9d25032f356d72c67574869423cdfe4a6c39946b6e2a5073b1973666c,Filipino,common_voice_en_19055613.mp3,6.216,1.6015754189993459,1.5461418989998492,0.05543351999949664,0.25765370318522296,23,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1074,,spk_0059,,01ff5bcc65e6df76977f9f3f26844a95d7cfda2256c512d418a315f3f26212dd,Filipino,common_voice_en_18715946.mp3,4.896,1.3297526440001093,1.2845640850009659,0.045188558999143424,0.2715998047385844,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1075,,spk_1384,,b075de65a5e96d14a0b60096d5a8ce0ea5415c7857ebaf20ed8099f3a27f79ad,Filipino,common_voice_en_564718.mp3,4.776,1.22211984400019,1.1678632319999451,0.054256612000244786,0.25588773953102806,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1076,,spk_0375,,8d7f09c46c87df28a8d0fdb56a3bc98b1de9f7cf3935c3d17092365389b5c6c6,Filipino,common_voice_en_17776191.mp3,4.584,0.9737322429991764,0.9470545149997633,0.026677727999413037,0.21241977377817986,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1077,,spk_0103,,eb545d453768e084e1ab1e27ef0b820413b1d016018d8975273a9a6a09607e7f,Filipino,common_voice_en_500301.mp3,9.336,1.2318609960002505,1.1587527449992194,0.07310825100103102,0.1319474074550397,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1078,,spk_1303,,9e6233b8ba61456f83c7a9778991acc9a6ede471221591e00120aabf99a6ce5e,Filipino,common_voice_en_123996.mp3,6.024,0.9456600129997241,0.9147263499999099,0.03093366299981426,0.15698207387113614,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1079,,spk_1303,,18802b8221a1c925c099a4073acbefefa1b211c5b0fed2707179f24414a4e923,Filipino,common_voice_en_123967.mp3,5.304,0.8376584840007126,0.8098644599995168,0.027794024001195794,0.1579295784315069,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1080,,spk_1303,,d4403d4e24649b868056b96effc45eccd80725e11b56e0dc909573870d4dc782,Filipino,common_voice_en_124009.mp3,4.68,0.8217547679996642,0.798302227000022,0.023452540999642224,0.1755886256409539,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1081,,spk_1497,,2db6c8fa6f954466830c720e32a17b22c2e6b72bbc8ba288304d7d381cd3a5f4,Filipino,common_voice_en_20040020.mp3,6.0,0.9634350169999379,0.9290254669995193,0.034409550000418676,0.160572502833323,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1082,,spk_0375,,3232fab0eb42ac524a3a4b249eed0ffd6440d1b38ae0b8de4b3a63034610b3f9,Filipino,common_voice_en_17776175.mp3,2.496,0.6420283440002095,0.6258069049999904,0.016221439000219107,0.25722289423085315,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1083,,spk_0356,,4d8afef3d04673d59ff4680dc7db1d3a8d1a678838a6d3f5e205e09191d8f7d5,Filipino,common_voice_en_532623.mp3,8.208,0.7078816510002071,0.6644229479989008,0.043458703001306276,0.08624289120372892,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1084,,spk_0555,,26fe982cbdc84787c920411a1ce617da7e994a2feca088b433c9e4e1d25200fa,Filipino,common_voice_en_19843869.mp3,4.944,0.71673860699957,0.6894457069993223,0.027292900000247755,0.14497140109214604,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1085,,spk_1497,,2db95e6857d6c6a0c16274a1d6d609d7972fd08e06f14138a7c6a3322d2db28a,Filipino,common_voice_en_20039916.mp3,3.912,0.7706300789996021,0.7472022649999417,0.02342781399966043,0.19699132898762836,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1086,,spk_0356,,36a7ce6bcbeac914cd2ce315aa41e260eed17acb27af6598251f5827fcb44254,Filipino,common_voice_en_532622.mp3,3.072,0.8402106600005936,0.8194168919999356,0.02079376800065802,0.27350607421894324,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1087,,spk_0375,,f41cea74707702d701cd02173c9146276d71524a9fecb8941c870266ba6d040f,Filipino,common_voice_en_17776186.mp3,4.296,1.269652066001072,1.2266683210000338,0.04298374500103819,0.29554284590341523,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1088,,spk_1497,,2d81c2fb665906291c0bd149b176fc801f74371d3bc29506c3f1ef045698f2c0,Filipino,common_voice_en_20040389.mp3,3.912,1.1930105829997046,1.1575252339989675,0.03548534900073719,0.30496180547027213,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1089,,spk_0473,,e95f023f845088dd784d7229f2643f912d6fd69c1bade099bd241140a7e50c0e,Filipino,common_voice_en_505392.mp3,6.096,1.2708047920004901,1.2262524859997939,0.04455230600069626,0.2084653530184531,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1090,,spk_1568,,78179b00dce942721f19f99b70b93e9ba82cabbbd0025e0356394ab6be691f8b,Filipino,common_voice_en_568183.mp3,5.016,0.8011732149989257,0.7734815940002591,0.027691620998666622,0.1597235277111096,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1091,,spk_1568,,cf8f8471b06450d7f55f817565e81b87247ada2a9fa61751689687d7279a217b,Filipino,common_voice_en_568213.mp3,2.688,0.6863980870002706,0.6682372870000108,0.01816080000025977,0.2553564311756959,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1092,,spk_1568,,63ed5723695200b285bdfd91b3f10be7d506578f4dc89af68720c6fa2587434f,Filipino,common_voice_en_568180.mp3,7.896,1.0850896840001951,1.043307937999998,0.04178174600019702,0.1374227056737836,24,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1093,,spk_0059,,01f6a877732b295da40166e16aad53d9d32ffa74e999ababc62dd36740f9f93b,Filipino,common_voice_en_18715968.mp3,3.696,0.8113177690011071,0.7833443719991919,0.027973397001915146,0.21951238338774542,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1094,,spk_0030,,f50a164d3d4990c23b37e119c841e15c8928bb6d5aaa777774946809bca0a96d,Filipino,common_voice_en_18012405.mp3,3.936,0.7688687740010209,0.7472859589997825,0.021582815001238487,0.1953426763213976,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1095,,spk_1568,,04e68ee0a45a1e8e04427a16c38d280021c03692af3ba7d181c0abeaf586a855,Filipino,common_voice_en_568154.mp3,3.888,0.6089020340004936,0.5874353409999458,0.02146669300054782,0.15661060545280187,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1096,,spk_1568,,eb8a0e1afbc65a7b1883466c2bdc4417c0f9fdd34dac3233f4769c0e0432aacd,Filipino,common_voice_en_568219.mp3,4.488,0.7570843399989826,0.7322527070009528,0.024831632998029818,0.16869080659513871,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1097,,spk_1384,,a1d64315df792f839384a2c5482aa06ff00e00ee87945a56517299fe6de00d54,Filipino,common_voice_en_564716.mp3,6.6,0.9931064579996018,0.9565000389993656,0.0366064190002362,0.15047067545448514,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1098,,spk_0150,,dd24bc1dedcca2c0e27eeb9592cd262659bc28d96297c0540da49197b4724e9d,Filipino,common_voice_en_17874688.mp3,9.216,1.4392017709997162,1.3931058569996821,0.0460959140000341,0.15616338661021228,27,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1099,,spk_1002,,098701884d60d66bd49f5283c74ecc5b609995b640a77581961a9c94401d8361,Filipino,common_voice_en_18918969.mp3,5.88,0.9092711199991754,0.8764140749990474,0.03285704500012798,0.15463794557809107,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1100,,spk_1293,,3d11dd257ffc9059046e2c798b9df4b1d228935def28af7f0ea75a214556659f,Filipino,common_voice_en_488442.mp3,4.368,0.7036945609997929,0.6805707969997457,0.02312376400004723,0.16110223466112472,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1101,,spk_1519,,4078a9b2f8b8a951e17454690724b5a6497b927312748fd3681b6b81c5477eaf,Filipino,common_voice_en_568096.mp3,3.504,0.8299580029997742,0.810977441000432,0.01898056199934217,0.23686016067345153,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1102,,spk_1280,,01743b6f4e8a6b001afb11428f38487b9152b6aeed71540d41e61c4fa3de3485,Filipino,common_voice_en_620180.mp3,7.104,1.5950144279995584,1.5305037160014763,0.06451071199808212,0.22452342736480269,23,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1103,,spk_0248,,171799378ec3f53f386293e757b5f299896e3dd79dbd67d30dbbce790476745a,Filipino,common_voice_en_598917.mp3,5.472,1.573932377001256,1.533684235999317,0.040248141001939075,0.28763384082625293,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1104,,spk_1561,,2174bd5a2e372dc7cc41346e045372636617f5e9f467de04f378158f1e99549f,Filipino,common_voice_en_19727712.mp3,3.984,0.9168692149996787,0.8865185079994262,0.03035070700025244,0.23013785517060206,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1105,,spk_1568,,6287672c9793c211da1ca47efefb49e926864f3e5ea6d75a0dfb98749317c2eb,Filipino,common_voice_en_568178.mp3,3.408,0.644638304000182,0.6244464080009493,0.020191895999232656,0.18915443192493603,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1106,,spk_0713,,5d0ff9689660d9cda5b25096db47494ed71d8768a877697c28e0a2180ccc94ba,Filipino,common_voice_en_152373.mp3,5.88,0.8102228070001729,0.7794445809995523,0.030778226000620634,0.1377929943877845,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1107,,spk_0555,,2703434c422b2c2a3bc4f91ae76e8420c385d8a7a3b9f71aca8f315c0266939b,Filipino,common_voice_en_19843879.mp3,5.112,1.066457494000133,1.0398810690003302,0.02657642499980284,0.20861844561817938,25,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1108,,spk_0059,,01f3f8a65cd8c257c510c2efbafa53cf002e7fc469eefeee24b7e7f2f0bb98bb,Filipino,common_voice_en_18715028.mp3,3.264,0.8994861350001884,0.8805302349992417,0.018955900000946713,0.2755778599878028,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1109,,spk_0059,,01de7000f67a1054ab107311191cc6ff39f54b9e518b74d9299fec435237289b,Filipino,common_voice_en_18714925.mp3,7.344,0.9578811280007358,0.9216156479997153,0.03626548000102048,0.1304304368192723,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1110,,spk_0030,,c5d78122b9f46a818c54695f7feb5fa53f70252eea1050d6a11dd7cb52016a56,Filipino,common_voice_en_18012409.mp3,3.336,0.6138703159995202,0.5949418719992536,0.01892844400026661,0.18401388369290175,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1111,,spk_0030,,8c6803702534763e0725b419ab9d65fd6888872844a7052db1b9242729c5377d,Filipino,common_voice_en_18012417.mp3,4.632,0.9108673819991964,0.8855741440002021,0.0252932379989943,0.1966466714160614,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1112,,spk_1354,,d7ccd1b522cdf177a2a09876335d3c8bcefad2c8e86e169d552dd55d7de49e4a,Filipino,common_voice_en_656354.mp3,3.264,0.8423565870016319,0.8219874810001784,0.020369106001453474,0.258074934743147,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1113,,spk_0990,,2bf927914b01275abbdc9463a36488487f47a9e0f145a443d618107eb0ad08db,Filipino,common_voice_en_19991914.mp3,6.576,0.9452905819998705,0.9124362149996159,0.03285436700025457,0.14374856782236475,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1114,,spk_1561,,215abfdaa73d7ba70f77bfb001f0b6412e329af411fbc0a89df8c8e3656571fe,Filipino,common_voice_en_19727635.mp3,5.52,0.9265746780001791,0.8969788120011799,0.029595865998999216,0.16785773152177158,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1115,,spk_0356,,2f4278ae6e068e2c0acc77c22a6608c394e523234856872ccc45f06d5cb89377,Filipino,common_voice_en_532621.mp3,2.592,0.5623846540001978,0.545880337998824,0.01650431600137381,0.21696938811736025,6,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1116,,spk_1170,,06b0c10c2a3091bd5dd0be95f78be45f678a11df6e3c5d0e453c05f5cae0ddc4,Filipino,common_voice_en_18841401.mp3,5.184,1.1199430289998418,1.0834230600012233,0.036519968998618424,0.21603839293978427,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1117,,spk_1287,,1c061f2ef047a45710025e9cbe5ac26eba9b975a551e510c92671daad5975d6d,Filipino,common_voice_en_19635988.mp3,7.704,1.7649548499994125,1.6971805630000745,0.06777428699933807,0.22909590472474203,31,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1118,,spk_0555,,26f62a7e6654753cd7f40271ed40f4c48f0260aa359cd913b4b784e9e1562e5e,Filipino,common_voice_en_19843787.mp3,5.88,1.309167890000026,1.258739537999645,0.05042835200038098,0.2226476003401405,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1119,,spk_1354,,693d95062107dfb9b7b73ecf551b89dc9c8e4b5388775b44742a02f72883a104,Filipino,common_voice_en_656314.mp3,5.328,0.8766601629995421,0.831955948000541,0.044704214999001124,0.16453831888129541,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1120,,spk_0763,,413e404510d54f83c07c6cd5b89abb2a,Filipino,common_voice_en_17275059.mp3,5.184,0.9014032610011782,0.8743558629994368,0.027047398001741385,0.17388180189065935,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1121,,spk_0030,,25739e9edf0c2a62921ad935706295a8b71129e71f747309f8490f84c4f4f576,Filipino,common_voice_en_18020622.mp3,3.072,0.7489922260010644,0.7276176109990047,0.021374615002059727,0.2438125735680548,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1122,,spk_1170,,06dff485a77c2630aaa525aa4e930a31326f26193b671c57e6d0efd84e5ea3cd,Filipino,common_voice_en_18841283.mp3,3.024,0.6269233749990235,0.6071273409997957,0.019796033999227802,0.20731593088592046,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1123,,spk_0110,,453db53ab24c751e53ce3a70e1fb68565a2b762758fb5037b9825e13c57a4360,Filipino,common_voice_en_15659.mp3,2.376,0.5827557269985846,0.5667397209999763,0.016016005998608307,0.24526756186809118,7,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1124,,spk_0466,,b3179c8e2818854273cdad1c5a4a9451f85b9d624e451f9707030cb2cc39567c,Filipino,common_voice_en_18278189.mp3,3.84,0.7576529910002137,0.7359461880005256,0.02170680299968808,0.19730546640630564,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1125,,spk_0639,,08b1ef68c931ec27b67c8052c61b2b3d52c011a00eddf0a1346d4297b385a2b4,Filipino,common_voice_en_18877728.mp3,5.016,0.8471353669992823,0.8195125309994182,0.027622835999864037,0.16888663616413124,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1126,,spk_0059,,01d5d34741aded4b683af4af3e990ff8de1ab402038bc48e99d4c8df59069375,Filipino,common_voice_en_18715979.mp3,4.416,0.8514138869995804,0.8276019389995781,0.023811948000002303,0.19280205774447018,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1127,,spk_1050,,c294676d99a22914f6265632ebad2fe6386fec85ff3d626bae38c89f4fa50a33,Filipino,common_voice_en_17404313.mp3,6.792,1.0143751190007606,0.979357843998514,0.035017275002246606,0.14934851575394,23,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1128,,spk_1287,,1bfb21997ee8b1997760d0ba8332f81508148f490c0ceaf9c452cca58f3f414d,Filipino,common_voice_en_19635924.mp3,5.88,0.796034619999773,0.7653555289998621,0.03067909099991084,0.13538003741492738,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1129,,spk_1561,,21804dbb03eecc2039f6713e1e5e1c1255a67811fe73bb7068b5f2ca30a6723a,Filipino,common_voice_en_19727810.mp3,3.984,0.8515481760005059,0.8283178970013978,0.023230278999108123,0.21374201204831975,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1130,,spk_0375,,c7b605da60d3d5db274fc0c54b05b2a9a4cb7c93a45d96ed13303baee70e7183,Filipino,common_voice_en_17776147.mp3,5.784,1.5836161150000407,1.5522284300004685,0.03138768499957223,0.2737925510027733,25,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1131,,spk_0903,,8365ee46ec1f6520bf95bac76e416fe3ffc6c2922b618f79caf29aef5934ff41,Filipino,common_voice_en_18310431.mp3,3.576,1.1084880369999155,1.0675951179982803,0.040892919001635164,0.3099798761185446,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1132,,spk_1497,,2d739d588e84b3e35eaf000b6a7f110eb03e08112f311230a4ae24069ffa84a5,Filipino,common_voice_en_20040076.mp3,4.104,1.182647301000543,1.1505114600004163,0.032135841000126675,0.28816942032176973,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1133,,spk_0210,,0365c4ecc830e10e56a9508412b138a33ad2d017fb0c739e5d09ce74e1b61e21,Filipino,common_voice_en_17147876.mp3,4.104,1.0599520479991043,1.0196916940003575,0.04026035399874672,0.25827291617911896,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1134,,spk_0555,,26eccd693552193a17bc536f41621031c578d69801c40b08443e79d1228f5058,Filipino,common_voice_en_19843095.mp3,5.28,0.8299184320003405,0.8018235529998492,0.028094879000491346,0.1571815212121857,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1135,,spk_1170,,0765f28d01ddfd85eed355def110082d8ce6d1baa28a358af387ec9aa9632551,Filipino,common_voice_en_18851727.mp3,6.864,0.9088047509994794,0.8689425779994053,0.03986217300007411,0.13240162456286123,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1136,,spk_1497,,2e6d47e1437bff767b7f70481ccaa64bb19d214da8a9bdf253901a9ba84f2f20,Filipino,common_voice_en_20057334.mp3,5.88,0.9435837469991384,0.9091847849995247,0.034398961999613675,0.1604734263603977,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1137,,spk_0110,,b2b1850551c3eef44826c0281d41710d9f184470aec23f1551c4d87576f2e35e,Filipino,common_voice_en_15713.mp3,3.288,0.7299100849995739,0.7060035769991373,0.023906508000436588,0.22199211830887286,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1138,,spk_0715,,459d1509e77d2a20c558015e8c8952f1ae67a18ffc9a3e5ea54ef458761e8245,Filipino,common_voice_en_131657.mp3,4.176,0.755035559001044,0.7299431459996413,0.025092413001402747,0.180803534243545,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1139,,spk_0282,,0360d034c89feefe5f86988c2683444a,Filipino,common_voice_en_17269039.mp3,2.376,0.6044965569999476,0.5847871919995669,0.019709365000380785,0.25441774284509583,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1140,,spk_0375,,644ad5477c4a5030675ffeb381b5007943b3c4e0f34f71f1dd5d1183e31d4aa5,Filipino,common_voice_en_17776187.mp3,3.096,0.7362118589990132,0.717788012998426,0.01842384600058722,0.23779452810045645,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1141,,spk_1497,,2e65af39a94d067a9eae848bd06cf2b65481c1c62041ac88ba73d690bb154016,Filipino,common_voice_en_20057400.mp3,6.096,1.0194763919989782,0.9730621689996042,0.04641422299937403,0.16723694094471428,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1142,,spk_1497,,2db55b63a501427a278b6a48cf235c0775b20ecf4598d2096cd919e2a6bdf9fa,Filipino,common_voice_en_20040225.mp3,2.952,0.7790366310000536,0.7605307070007257,0.018505923999327933,0.2639012977642458,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1143,,spk_0059,,02030dd795bcfd54b16623d8ae20e6eac4ff83a1f306bd87f7d2b9d4b79ce0b8,Filipino,common_voice_en_18714983.mp3,4.584,0.7337765379998018,0.7085896380012855,0.02518689999851631,0.1600734157940231,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1144,,spk_0763,,0a8cecb63f5bece1e7ae52510462013c,Filipino,common_voice_en_17275054.mp3,3.36,0.7144865400005074,0.6912077160013723,0.023278823999135057,0.21264480357157958,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1145,,spk_1002,,099e21971e497ed381988aba9d1b8545ffd41fab5b1db377a517a2d885d5afd0,Filipino,common_voice_en_18922244.mp3,4.992,0.780766844000027,0.7479933569993591,0.032773487000667956,0.15640361458333876,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1146,,spk_1002,,09d3e31b9c919b572a1d8a7d467415f982dad3887d985ef3f3703f3489baecde,Filipino,common_voice_en_18922257.mp3,6.24,1.6876511959999334,1.6522283340000286,0.03542286199990485,0.27045692243588676,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1147,,spk_1255,,8ddf56d080ce1f63ec1c184d96cb3e45de4921cbbb83314c8cb4a85aa8ea4fe4,Filipino,common_voice_en_18618447.mp3,3.024,1.1448575930007792,1.116315974999452,0.02854161800132715,0.37859047387591904,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1148,,spk_1280,,70e4bebdfa7bd967f12fc696533eeb8c6f97c58e686208c9b433d616116b3d7f,Filipino,common_voice_en_620188.mp3,6.648,1.3999323480002204,1.3490608390002308,0.0508715089999896,0.21057947472927505,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
1149,,spk_0555,,26f580a6834f16bd2adedac081262b71123055d1c5ab42957e3ee6919802c308,Filipino,common_voice_en_19843805.mp3,4.872,0.9131299839991698,0.8851444350002566,0.027985548998913146,0.1874240525449856,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
