sample_index,id,sample_id,client_id,sentence_id,primary_accent,clip,audio_duration_sec,whisper_runtime_sec,whisper_generation_runtime_sec,whisper_prepost_overhead_sec,whisper_generated_token_count,whisper_generation_limit_reached,asr_status,asr_error,nllb_runtime_sec,nllb_generation_runtime_sec,nllb_prepost_overhead_sec,nllb_generated_token_count,nllb_generation_limit_reached,mt_status,mt_error,cascade_stage_sum_runtime_sec,cascade_generation_sum_runtime_sec,cascade_realtime_factor,runtime_scope,cascade_status,cascade_error
1368,sample_1369,spk_1310,,49059b66d80300dec8df6b21a77fe59103d4a8ee3d371fdb089d499e2c48c020,Hong Kong English,common_voice_en_17627.mp3,4.656,0.6253865640001095,0.6006253699997615,0.02476119400034804,9.0,False,success,,0.29714559400053986,0.29610446600054274,0.0010411279999971157,13.0,False,success,,0.9225321580006494,0.8967298360003042,0.19813835008605013,staged_whisper_pipeline_plus_nllb_pipeline,success,
1369,sample_1370,spk_0143,,32c655a169dcd0f5682d35747155c79eca5d6940fd7e05ca11a0dd770fd30730,Hong Kong English,common_voice_en_691771.mp3,4.872,0.7437878900000214,0.7176699219999136,0.026117968000107794,13.0,False,success,,0.3220005889997992,0.3210440060001929,0.0009565829996063258,14.0,False,success,,1.0657884789998207,1.0387139280001065,0.21875789798846895,staged_whisper_pipeline_plus_nllb_pipeline,success,
1370,sample_1371,spk_1310,,6618772f4b0f9bc0f8ad9e486f26724cbc1f847bfc51b0d4bda59d3d92119fa7,Hong Kong English,common_voice_en_17654.mp3,4.248,0.6386791599998105,0.6142351910002617,0.024443968999548815,10.0,False,success,,0.3004151249997449,0.2985039079994749,0.0019112170002699713,13.0,False,success,,0.9390942849995554,0.9127390989997366,0.22106739289066746,staged_whisper_pipeline_plus_nllb_pipeline,success,
1371,sample_1372,spk_0186,,134dbcce103da6b12df86172a09106e8e67fa165bf6d171ed440d0091d3cdcef,Hong Kong English,common_voice_en_19351237.mp3,8.04,0.7206138689998625,0.6918656079997163,0.028748261000146158,12.0,False,success,,0.40185718500015355,0.4008705589994861,0.0009866260006674565,18.0,False,success,,1.122471054000016,1.0927361669992024,0.1396108276119423,staged_whisper_pipeline_plus_nllb_pipeline,success,
1372,sample_1373,spk_1501,,f8182cc92e9c69f8794d20f1d1c2c6f46aaa62c42e88d12993a6a1855916ab72,Hong Kong English,common_voice_en_219321.mp3,4.512,0.6448685820005267,0.621314870999413,0.023553711001113697,10.0,False,success,,0.27655929000047763,0.27545415199983836,0.001105138000639272,11.0,False,success,,0.9214278720010043,0.8967690229992513,0.20421717021298855,staged_whisper_pipeline_plus_nllb_pipeline,success,
1373,sample_1374,spk_1218,,49b13eda497c136de43754761cf890118046cc8e0be816b4bce19a6388e041d4,Hong Kong English,common_voice_en_189558.mp3,3.264,0.48281200699966575,0.45918866000010894,0.023623346999556816,5.0,False,success,,0.3173286029996234,0.31553076500040333,0.0017978379992200644,10.0,False,success,,0.8001406099992892,0.7747194250005123,0.24514111825958615,staged_whisper_pipeline_plus_nllb_pipeline,success,
1374,sample_1375,spk_0019,,8f0f614397cd2505955aa430ba125abb16575ccb322ed40b802b6aee87abe3da,Hong Kong English,common_voice_en_17388511.mp3,2.784,0.5165536220001741,0.4948056049997831,0.021748017000390973,6.0,False,success,,0.23158080600023823,0.2307626829997389,0.0008181230004993267,8.0,False,success,,0.7481344280004123,0.725568287999522,0.2687264468392286,staged_whisper_pipeline_plus_nllb_pipeline,success,
1375,sample_1376,spk_1310,,119f610b5d5e2c54dde586cb5876be0aaad74081f8e55a3c48f8ce68c1b583a8,Hong Kong English,common_voice_en_17568.mp3,6.024,0.7441895510000904,0.7172698230006063,0.026919727999484167,13.0,False,success,,0.4508687210000062,0.44981251299941505,0.0010562080005911412,16.0,False,success,,1.1950582720000966,1.1670823360000213,0.19838284727757247,staged_whisper_pipeline_plus_nllb_pipeline,success,
1376,sample_1377,spk_1017,,1438edb4ad8d684a3e81b179773a587e34296208579bd36778215ba8f7e2ab90,Hong Kong English,common_voice_en_17461113.mp3,5.064,0.6979687959992589,0.6730866389998482,0.024882156999410654,11.0,False,success,,0.47834096800033876,0.47748383400085004,0.0008571339994887239,15.0,False,success,,1.1763097639995976,1.1505704730006983,0.23228865797780363,staged_whisper_pipeline_plus_nllb_pipeline,success,
1377,sample_1378,spk_1310,,3a6b12be4a09005f4d1d928b3f351843d9a409ef44a39c9480210bc19578d0a9,Hong Kong English,common_voice_en_17613.mp3,4.224,0.5754356840006949,0.5523940569992192,0.023041627001475717,8.0,False,success,,0.3727113510003619,0.3717674220006302,0.0009439289997317246,13.0,False,success,,0.9481470350010568,0.9241614789998494,0.22446662760441685,staged_whisper_pipeline_plus_nllb_pipeline,success,
1378,sample_1379,spk_0143,,a2ddf1b374d13051817119c7e40f6e8e52c0ce169bc37121b02a53f77d388bd5,Hong Kong English,common_voice_en_691786.mp3,4.608,0.7315890600002604,0.7068389949999982,0.02475006500026211,13.0,False,success,,0.4190465809997477,0.41783203900013177,0.0012145419996159035,15.0,False,success,,1.150635641000008,1.12467103400013,0.2497039151475712,staged_whisper_pipeline_plus_nllb_pipeline,success,
1379,sample_1380,spk_1218,,83a5dde8ae5786f3e8f2d0f19fc6bc9350da275aab3917bfcee3d50276ee2d9c,Hong Kong English,common_voice_en_189567.mp3,2.736,0.5002292890003446,0.47793468500003655,0.022294604000308027,5.0,False,success,,0.2047147129997029,0.2037448470000527,0.0009698659996502101,7.0,False,success,,0.7049440020000475,0.6816795320000892,0.2576549714912454,staged_whisper_pipeline_plus_nllb_pipeline,success,
1380,sample_1381,spk_1501,,41894e51c44c11ca1fae39b6e78794455b99f738fba684b94351ea763febc66e,Hong Kong English,common_voice_en_219262.mp3,4.536,0.7820890590001,0.7561420250003721,0.025947033999727864,11.0,False,success,,0.41774974200052384,0.4158993390001342,0.0018504030003896332,11.0,False,success,,1.1998388010006238,1.1720413640005063,0.2645147268519894,staged_whisper_pipeline_plus_nllb_pipeline,success,
1381,sample_1382,spk_1501,,384d51cba7161fc029fcd5fed8f926092311ad298cb37d0deb7f671f4b9495e5,Hong Kong English,common_voice_en_219257.mp3,6.792,1.1527151609998327,1.1164753180000844,0.03623984299974836,18.0,False,success,,0.6211738339998192,0.6201328119996106,0.0010410220002086135,25.0,False,success,,1.773888994999652,1.736608129999695,0.26117329137215134,staged_whisper_pipeline_plus_nllb_pipeline,success,
1382,sample_1383,spk_1043,,62a2e597319453f2ff81db61fb6e735b0f65e3f4d56e0123f453c79e89a91958,Hong Kong English,common_voice_en_17782198.mp3,3.144,0.8402462340000056,0.8114606790004473,0.02878555499955837,12.0,False,success,,0.3997135099998559,0.3987312359995485,0.0009822740003073704,17.0,False,success,,1.2399597439998615,1.2101919149999958,0.3943892315521188,staged_whisper_pipeline_plus_nllb_pipeline,success,
1383,sample_1384,spk_0399,,e4af43dda4ef558b33cdf68eba81f55212539924b8b36cf3bc1cbc450a57ae27,Hong Kong English,common_voice_en_17982444.mp3,2.376,0.7005016660004912,0.6762404949995471,0.02426117100094416,7.0,False,success,,0.22301624000010634,0.22223568499975954,0.0007805550003467943,10.0,False,success,,0.9235179060005976,0.8984761799993066,0.3886859873739889,staged_whisper_pipeline_plus_nllb_pipeline,success,
1384,sample_1385,spk_1043,,038ebfb81439ab282bd2d8a928c5e6fc3ced7e18adc977655138dce7909e4b36,Hong Kong English,common_voice_en_17776671.mp3,3.984,0.6626976569996259,0.6315757249994931,0.0311219320001328,10.0,False,success,,0.39983845400001883,0.3988707300004535,0.0009677239995653508,18.0,False,success,,1.0625361109996447,1.0304464549999466,0.266700831074208,staged_whisper_pipeline_plus_nllb_pipeline,success,
1385,sample_1386,spk_1310,,8770506877ad02667572cfb883bc0d7e5704cf9891ea7781308437b43c4c3ed5,Hong Kong English,common_voice_en_17687.mp3,3.648,0.5183263469998565,0.495365492000019,0.022960854999837466,6.0,False,success,,0.2659133010001824,0.26501927100071043,0.000894029999471968,11.0,False,success,,0.7842396480000389,0.7603847630007294,0.21497797368422117,staged_whisper_pipeline_plus_nllb_pipeline,success,
1386,sample_1387,spk_0294,,88655cca382719f5925ab69c234c535ceb040407620d24a15d3c87dca81fc9ff,Hong Kong English,common_voice_en_100323.mp3,4.32,0.6197825669996746,0.5955470829994738,0.024235484000200813,9.0,False,success,,0.24812085800022032,0.2472520719993554,0.0008687860008649295,11.0,False,success,,0.8679034249998949,0.8427991549988292,0.2009035706018275,staged_whisper_pipeline_plus_nllb_pipeline,success,
1387,sample_1388,spk_1043,,7afa890fd44340a24b5493fc796b0bac25edfd700b154ee4cdf04aa7ad3012b2,Hong Kong English,common_voice_en_17860924.mp3,5.424,0.8138282499994602,0.7881402869998055,0.0256879629996547,15.0,False,success,,0.24703309199958312,0.24517636700056755,0.0018567249990155688,11.0,False,success,,1.0608613419990434,1.033316654000373,0.19558653060454337,staged_whisper_pipeline_plus_nllb_pipeline,success,
1388,sample_1389,spk_1314,,0ed9d12e456da6ae5a819ace2d24ee3db758d9443a9b964c649e07c3a6f31a6f,Hong Kong English,common_voice_en_558050.mp3,5.4,0.8384802379996472,0.8140725009998278,0.024407736999819463,16.0,False,success,,0.44016500299949257,0.43785471499995765,0.0023102879995349213,19.0,False,success,,1.2786452409991398,1.2519272159997854,0.23678615574058143,staged_whisper_pipeline_plus_nllb_pipeline,success,
1389,sample_1390,spk_1043,,c23f9776009dba38c45f289ab9298d23da51c3689da820c168b166fa6f8657fd,Hong Kong English,common_voice_en_17860965.mp3,2.664,0.6047717550000016,0.5832145919994218,0.02155716300057975,9.0,False,success,,0.24777758400068706,0.24598216999947908,0.0017954140012079733,11.0,False,success,,0.8525493390006886,0.8291967619989009,0.32002602815341163,staged_whisper_pipeline_plus_nllb_pipeline,success,
1390,sample_1391,spk_1147,,6fd9e7beeb4d1cf5571fb1c75c2d8fdfed0c1eb66f856b8c70bc63ad8e05977d,Hong Kong English,common_voice_en_18441981.mp3,6.768,0.7789303990002736,0.750862732999849,0.02806766600042465,14.0,False,success,,0.3623435360004805,0.3611715879997064,0.0011719480007741367,16.0,False,success,,1.1412739350007541,1.1120343209995553,0.16862794547883483,staged_whisper_pipeline_plus_nllb_pipeline,success,
1391,sample_1392,spk_1501,,10b4b9c296ea6491d9af11e329412c0f139ee89b20e5cd885484803a5f36474e,Hong Kong English,common_voice_en_219245.mp3,4.056,0.6102932590001728,0.5844073179996485,0.025885941000524326,9.0,False,success,,0.28873223600021447,0.2877714599999308,0.0009607760002836585,12.0,False,success,,0.8990254950003873,0.8721787779995793,0.22165322855039135,staged_whisper_pipeline_plus_nllb_pipeline,success,
1392,sample_1393,spk_0028,,0b40bd04e105ca0a06c303285e0179b0035ab1cd3dbaad0dd00f57de3d0c8e4e,Hong Kong English,common_voice_en_18978488.mp3,5.52,0.7260281259996191,0.7008540509996237,0.025174074999995355,12.0,False,success,,0.35337473999970825,0.35227409199978865,0.0011006479999196017,16.0,False,success,,1.0794028659993273,1.0531281429994124,0.19554399746364626,staged_whisper_pipeline_plus_nllb_pipeline,success,
1393,sample_1394,spk_0294,,521d5ae426940d6d15bb5cc5aeaaf66b0d9e8fb294d2dafd5647f2a8848799d9,Hong Kong English,common_voice_en_100315.mp3,3.024,0.5280424850006966,0.5074216209995939,0.020620864001102746,6.0,False,success,,0.21937387299931288,0.21845422599926678,0.0009196470000460977,9.0,False,success,,0.7474163580000095,0.7258758469988607,0.2471614940476222,staged_whisper_pipeline_plus_nllb_pipeline,success,
1394,sample_1395,spk_0862,,4df3703b42c2ab06cdb11049e41a318ff2cb77dff8742e677b3dd16aeabab9a6,Hong Kong English,common_voice_en_214007.mp3,5.616,0.5868300459997045,0.5617923700001484,0.025037675999556086,8.0,False,success,,0.4087151379999341,0.407521705000363,0.0011934329995710868,16.0,False,success,,0.9955451839996385,0.9693140750005114,0.17726944159537725,staged_whisper_pipeline_plus_nllb_pipeline,success,
1395,sample_1396,spk_1218,,1551b1204648600204734182db0f53d8272daffcdd631778963f188cbb397411,Hong Kong English,common_voice_en_189548.mp3,1.824,0.5480987479995747,0.5272563999997146,0.020842347999860067,7.0,False,success,,0.22006972600047447,0.21904091800024617,0.0010288080002283095,9.0,False,success,,0.7681684740000492,0.7462973179999608,0.4211449967105533,staged_whisper_pipeline_plus_nllb_pipeline,success,
1396,sample_1397,spk_1310,,a5ddb9dabb89d468439831ba3464a00718557583dae7125893e003b7acfe4359,Hong Kong English,common_voice_en_17705.mp3,3.792,0.6086834669995369,0.5850298169998496,0.02365364999968733,9.0,False,success,,0.3604588889993465,0.3595501450008669,0.000908743998479622,16.0,False,success,,0.9691423559988834,0.9445799620007165,0.2555755158224904,staged_whisper_pipeline_plus_nllb_pipeline,success,
1397,sample_1398,spk_0019,,6b06fcedc510f3076a7302461e68c7b11e94fe4af85ea35348067c1aa55a996f,Hong Kong English,common_voice_en_17388533.mp3,2.688,0.4906172789997072,0.469730423999863,0.020886854999844218,5.0,False,success,,0.20515293199969165,0.20332093200067902,0.0018319999990126234,9.0,False,success,,0.6957702109993988,0.673051356000542,0.2588430844491811,staged_whisper_pipeline_plus_nllb_pipeline,success,
1398,sample_1399,spk_1310,,d678aa8c5833348a517af6c268e679ef5e4c6fd926df71894e48913b92742970,Hong Kong English,common_voice_en_17741.mp3,5.544,0.6353600020001977,0.6100548840004194,0.025305117999778304,10.0,False,success,,0.3330663610004194,0.33119628799977363,0.0018700730006457889,14.0,False,success,,0.9684263630006171,0.941251172000193,0.17468007990631623,staged_whisper_pipeline_plus_nllb_pipeline,success,
1399,sample_1400,spk_1310,,570e83d586d92ecb106333d7e412779e6db8e399ffb91370172c1e743a60e3cb,Hong Kong English,common_voice_en_17640.mp3,4.68,0.8710297139996328,0.8389889730005962,0.03204074099903664,12.0,False,success,,0.31504590999975335,0.3138818690003973,0.0011640409993560752,14.0,False,success,,1.1860756239993862,1.1528708420009934,0.25343496239303126,staged_whisper_pipeline_plus_nllb_pipeline,success,
1400,sample_1401,spk_1310,,0c2f895d5146890eff49d8651a6cd8760d38a477481288cdc4685e0ea0a3a40f,Hong Kong English,common_voice_en_17564.mp3,3.96,0.723228922999624,0.6902071500007878,0.03302177299883624,8.0,False,success,,0.2967032400001699,0.2953900809998231,0.0013131590003467863,13.0,False,success,,1.019932162999794,0.9855972310006109,0.25755862702015,staged_whisper_pipeline_plus_nllb_pipeline,success,
1401,sample_1402,spk_1314,,08f34d7c7d1c54b192f7870009f70a413a8a3e3364871065d0c1f458f595bba6,Hong Kong English,common_voice_en_558044.mp3,1.848,0.5506629940000494,0.5245204119992195,0.02614258200082986,5.0,False,success,,0.20011520300067787,0.19920906199968158,0.0009061410009962856,8.0,False,success,,0.7507781970007272,0.7237294739989011,0.4062652581172766,staged_whisper_pipeline_plus_nllb_pipeline,success,
1402,sample_1403,spk_0208,,838658e48b06ec4078f367f1a24c3b74e1e52fbb8ed71989f98191800f3b24b8,Hong Kong English,common_voice_en_161211.mp3,8.04,1.0315354679996744,0.9944150820001596,0.03712038599951484,14.0,False,success,,0.507253631999447,0.5061382240000967,0.001115407999350282,22.0,False,success,,1.5387890999991214,1.5005533060002563,0.19139167910436836,staged_whisper_pipeline_plus_nllb_pipeline,success,
1403,sample_1404,spk_0694,,0587c588d4b9f224698938490eae5a941140208f44f78a7f0961d62511976518,Hong Kong English,common_voice_en_18803681.mp3,6.984,1.0028050840001015,0.9654738820008788,0.037331201999222685,19.0,False,success,,0.5967388629997004,0.5953563109997049,0.001382551999995485,24.0,False,success,,1.5995439469998018,1.5608301930005837,0.22902977477087655,staged_whisper_pipeline_plus_nllb_pipeline,success,
1404,sample_1405,spk_1463,,2830208682c63c87df510003c5e10a66d21e8801b80f6762f10a64e995801b0d,Hong Kong English,common_voice_en_19875552.mp3,4.848,0.6141459740001665,0.5899583780001194,0.02418759600004705,9.0,False,success,,0.3000568440002098,0.29905344800044986,0.0010033959997599595,13.0,False,success,,0.9142028180003763,0.8890118260005693,0.18857318853143076,staged_whisper_pipeline_plus_nllb_pipeline,success,
1405,sample_1406,spk_0294,,28070dd6119362053ca1a0ddefec1febab4b856939a6e3762ea66e5e05fb316f,Hong Kong English,common_voice_en_100309.mp3,8.064,0.9030844509998133,0.8738985809995938,0.029185870000219438,18.0,False,success,,0.2973288399998637,0.29615158300020994,0.001177256999653764,13.0,False,success,,1.200413290999677,1.1700501639998038,0.14886077517357105,staged_whisper_pipeline_plus_nllb_pipeline,success,
1406,sample_1407,spk_1043,,1ec267217d7825716ba9b17216890816e14a81fc160cc56b76e5d19accd9d571,Hong Kong English,common_voice_en_17776708.mp3,3.624,0.6435094799999206,0.6202065140005288,0.023302965999391745,9.0,False,success,,0.3461726909999925,0.34280806700007815,0.003364623999914329,15.0,False,success,,0.9896821709999131,0.963014581000607,0.2730911067880555,staged_whisper_pipeline_plus_nllb_pipeline,success,
1407,sample_1408,spk_0862,,42131000890fbda74e1feff7da0abc5c239c9ed69d0ea89cf467a69585ce577f,Hong Kong English,common_voice_en_214005.mp3,6.024,0.7042556899996271,0.67612279199966,0.0281328979999671,12.0,False,success,,0.3418909639995036,0.34095439500015345,0.0009365689993501292,15.0,False,success,,1.0461466539991306,1.0170771869998134,0.17366312317382646,staged_whisper_pipeline_plus_nllb_pipeline,success,
1408,sample_1409,spk_1501,,d354f595c4ab075dce7a9b59f9ccb1c8ebf05586954d69a65179700cb57ad54b,Hong Kong English,common_voice_en_219310.mp3,2.256,0.5418334579999282,0.5156750200003444,0.02615843799958384,7.0,False,success,,0.2473102049998488,0.2463368630005789,0.0009733419992699055,11.0,False,success,,0.789143662999777,0.7620118830009233,0.3497977229608941,staged_whisper_pipeline_plus_nllb_pipeline,success,
1409,sample_1410,spk_1218,,daa96b2355ffdfb8145b6464ba5f16200a4144a63d8b2a826225b1af8e81e21c,Hong Kong English,common_voice_en_189577.mp3,1.944,0.5597639429997798,0.5395856119994278,0.020178331000352046,7.0,False,success,,0.22688381699936144,0.22584413399999903,0.0010396829993624124,10.0,False,success,,0.7866477599991413,0.7654297459994268,0.4046541975304225,staged_whisper_pipeline_plus_nllb_pipeline,success,
1410,sample_1411,spk_0951,,80a35cd438549679cc524905041164ba0beb9efb65ff7f69ab4caaf4f2e64cd6,Hong Kong English,common_voice_en_17247255.mp3,4.464,0.5691310940001131,0.5466993549998733,0.02243173900023976,8.0,False,success,,0.3053860660002101,0.3039736249993439,0.001412441000866238,10.0,False,success,,0.8745171600003232,0.8506729799992172,0.19590438172050248,staged_whisper_pipeline_plus_nllb_pipeline,success,
1411,sample_1412,spk_0143,,a4638b32d8d9096ddc7934bfa4082e164f72758d3a4a0ab547361746b0104335,Hong Kong English,common_voice_en_691787.mp3,6.12,0.8561215290001201,0.8309642760004863,0.025157252999633783,17.0,False,success,,0.44547394500023074,0.44421268699989014,0.0012612580003406038,16.0,False,success,,1.3015954740003508,1.2751769630003764,0.21267899901966517,staged_whisper_pipeline_plus_nllb_pipeline,success,
1412,sample_1413,spk_1043,,838d8209f0e322d727954d72b6d9e0bd2b801684dd707e02a9121f0dee0b488d,Hong Kong English,common_voice_en_17816528.mp3,2.136,0.5376942080001754,0.5165759479996268,0.021118260000548617,6.0,False,success,,0.3139077579999139,0.31293004599956475,0.000977712000349129,10.0,False,success,,0.8516019660000893,0.8295059939991916,0.39869005898880583,staged_whisper_pipeline_plus_nllb_pipeline,success,
1413,sample_1414,spk_1310,,daa96b2355ffdfb8145b6464ba5f16200a4144a63d8b2a826225b1af8e81e21c,Hong Kong English,common_voice_en_17745.mp3,3.264,0.551361755000471,0.5283340989999488,0.023027656000522256,7.0,False,success,,0.3190651179993438,0.3174208569998882,0.0016442609994555824,10.0,False,success,,0.8704268729998148,0.845754955999837,0.26667489981611975,staged_whisper_pipeline_plus_nllb_pipeline,success,
1414,sample_1415,spk_1314,,41ab3a65abdd341afb7ee06f19c068314e838e57c2083aa4dcf59a2e64f252fd,Hong Kong English,common_voice_en_558076.mp3,3.504,0.6644803179997325,0.640372794000541,0.02410752399919147,10.0,False,success,,0.4883161719999407,0.4870072089997848,0.0013089630001559271,17.0,False,success,,1.1527964899996732,1.1273800030003258,0.3289944320775323,staged_whisper_pipeline_plus_nllb_pipeline,success,
1415,sample_1416,spk_1310,,f6b37281c74bcebf2221ba0c7cf36b41706ffcaa6fb0c3b5f5234e5612c08b23,Hong Kong English,common_voice_en_17766.mp3,5.832,0.8480008679998718,0.822886739999376,0.02511412800049584,16.0,False,success,,0.5770436820002942,0.5760397779995401,0.001003904000754119,20.0,False,success,,1.425044550000166,1.398926517998916,0.2443492026749256,staged_whisper_pipeline_plus_nllb_pipeline,success,
1416,sample_1417,spk_1310,,9a0a479d194d8728f0dd61604aaad40cdd090a934256f947ae6227daa8b8f33f,Hong Kong English,common_voice_en_17697.mp3,4.488,0.5779716819997702,0.5552584860006391,0.02271319599913113,8.0,False,success,,0.4721291279993238,0.471116159000303,0.0010129689990208135,14.0,False,success,,1.050100809999094,1.026374645000942,0.23397968137234715,staged_whisper_pipeline_plus_nllb_pipeline,success,
1417,sample_1418,spk_1314,,994d26b2ea5e31f8e7421cc5b0cbbcca9964fccb8da7554516093dc9fb4f272c,Hong Kong English,common_voice_en_558117.mp3,3.528,0.7835559459999786,0.7587294559998554,0.024826490000123158,11.0,False,success,,0.4671511080005075,0.46550074000060704,0.0016503679999004817,17.0,False,success,,1.250707054000486,1.2242301960004625,0.3545088021543328,staged_whisper_pipeline_plus_nllb_pipeline,success,
1418,sample_1419,spk_0294,,81e976cf02426e6323d5210c38d6785a433834d16728cf4374f63909653b9f06,Hong Kong English,common_voice_en_100321.mp3,8.352,1.068198265999854,1.02858219799964,0.039616068000214,16.0,False,success,,0.3737635629995566,0.3725347689996852,0.0012287939998714137,17.0,False,success,,1.4419618289994105,1.401116966999325,0.1726486864223432,staged_whisper_pipeline_plus_nllb_pipeline,success,
1419,sample_1420,spk_1398,,463be5f7d4118ab9d8f1b887417c3c89,Hong Kong English,common_voice_en_17264243.mp3,4.056,0.7447180970002591,0.7164756980000675,0.028242399000191654,9.0,False,success,,0.3056131670000468,0.30447016800007987,0.0011429989999669488,13.0,False,success,,1.050331264000306,1.0209458660001474,0.25895741222887225,staged_whisper_pipeline_plus_nllb_pipeline,success,
1420,sample_1421,spk_1310,,b47a7ed9ae7d6389db2e471ff466ca22b4fd3d135bfad0097176f520f0f6047b,Hong Kong English,common_voice_en_17721.mp3,8.304,1.3150346679994982,1.2749329429998397,0.04010172499965847,19.0,False,success,,0.40843931600011274,0.40718080999977246,0.001258506000340276,18.0,False,success,,1.723473983999611,1.6821137529996122,0.20754744508665834,staged_whisper_pipeline_plus_nllb_pipeline,success,
1421,sample_1422,spk_0294,,da444b6313679689b0f4f6a09b9b6e712a3a3afde9135ae05725b01171c0168e,Hong Kong English,common_voice_en_100347.mp3,4.368,0.5062964159997136,0.48180148000028566,0.02449493599942798,5.0,False,success,,0.21754998399956094,0.21488037600011012,0.002669607999450818,9.0,False,success,,0.7238463999992746,0.6966818560003958,0.16571575091558483,staged_whisper_pipeline_plus_nllb_pipeline,success,
1422,sample_1423,spk_1307,,264ce52110030fa910a83747a6c83592cf2ea291b82d57fea8712358c59c3f60,Hong Kong English,common_voice_en_19824748.mp3,4.176,0.5264921569996659,0.5011892189995706,0.02530293800009531,6.0,False,success,,0.2770713110003271,0.2762322159996984,0.0008390950006287312,12.0,False,success,,0.803563467999993,0.777421434999269,0.192424202107278,staged_whisper_pipeline_plus_nllb_pipeline,success,
1423,sample_1424,spk_1314,,ebf6f1502cdb2887b4141c101ba5da6eaeee1c2336dcafb9b402d9d5cf8f20d8,Hong Kong English,common_voice_en_558149.mp3,4.416,0.5950551089999863,0.5707870350006488,0.024268073999337503,8.0,False,success,,0.36058986299940443,0.3596036830003868,0.0009861799990176223,16.0,False,success,,0.9556449719993907,0.9303907180010356,0.21640511141290547,staged_whisper_pipeline_plus_nllb_pipeline,success,
1424,sample_1425,spk_1218,,0060b130f64a4c4085b2aca04628e4b138bb8d14d6f74deec32f442a6128b0ba,Hong Kong English,common_voice_en_189544.mp3,2.736,0.5303216090005662,0.508848874999785,0.021472734000781202,6.0,False,success,,0.20328303299993422,0.20247216799998569,0.0008108649999485351,9.0,False,success,,0.7336046420005005,0.7113210429997707,0.26813035160837,staged_whisper_pipeline_plus_nllb_pipeline,success,
1425,sample_1426,spk_1310,,333d272d19d5af2edd51ea3b4c9800e99ce5e3b4f1a964db36547c06ef90de6f,Hong Kong English,common_voice_en_17603.mp3,4.464,0.5533965619997616,0.5290218640002422,0.024374697999519412,7.0,False,success,,0.28986520000034943,0.28898833400035073,0.0008768659999986994,12.0,False,success,,0.843261762000111,0.8180101980005929,0.18890272446239045,staged_whisper_pipeline_plus_nllb_pipeline,success,
1426,sample_1427,spk_0862,,1af5bfda595448c91a42217f41853511386a418469965f1f3dc947ead88c5290,Hong Kong English,common_voice_en_214002.mp3,5.064,0.6235956470000019,0.5989344330000677,0.02466121399993426,9.0,False,success,,0.30948147799972503,0.3085221620003722,0.0009593159993528388,14.0,False,success,,0.933077124999727,0.9074565950004398,0.1842569362163758,staged_whisper_pipeline_plus_nllb_pipeline,success,
1427,sample_1428,spk_0800,,0c3e0f68730a338a8a3004ee9ba1e225857bbc4030a94b2a673afa2d22e29fc6,Hong Kong English,common_voice_en_19006996.mp3,7.872,0.9109330920000502,0.8810604669997701,0.029872625000280095,18.0,False,success,,0.4919111530007285,0.49096367500078486,0.0009474779999436578,22.0,False,success,,1.4028442450007788,1.372024142000555,0.17820684006615584,staged_whisper_pipeline_plus_nllb_pipeline,success,
1428,sample_1429,spk_1043,,c3b36cfb8033b43939ac4cd9ea9f6df4d231117033af8a31d381350ed3e2b7df,Hong Kong English,common_voice_en_17860938.mp3,2.856,0.644295556000543,0.6218432710002162,0.02245228500032681,10.0,False,success,,0.3824835120003627,0.38155548499980796,0.0009280270005547209,16.0,False,success,,1.0267790680009057,1.0033987560000242,0.35951648039247397,staged_whisper_pipeline_plus_nllb_pipeline,success,
1429,sample_1430,spk_1043,,d4f9d1188eccd8e9a7d776511178a07fe64268c783e3657aab65014ab8feb7fe,Hong Kong English,common_voice_en_17787379.mp3,4.224,0.6616990930006068,0.6383011999996597,0.02339789300094708,10.0,False,success,,0.3495990350002103,0.3485970880001332,0.0010019470000770525,16.0,False,success,,1.011298128000817,0.986898287999793,0.23941717045473887,staged_whisper_pipeline_plus_nllb_pipeline,success,
1430,sample_1431,spk_1501,,86b239cf67eec133bde5993f06258b9fdc628f17a0a7305a17d993b1786ad462,Hong Kong English,common_voice_en_219286.mp3,2.664,0.5913614970004346,0.5704092180003499,0.020952279000084673,8.0,False,success,,0.24986988700038637,0.24856977999934315,0.0013001070010432159,10.0,False,success,,0.841231384000821,0.8189789979996931,0.3157775465468547,staged_whisper_pipeline_plus_nllb_pipeline,success,
1431,sample_1432,spk_1310,,a2faf2bb02b106eb13586abff4674eae553ef7b9df3c4a34ae909ab9b6a73849,Hong Kong English,common_voice_en_17704.mp3,4.824,0.7499950579995129,0.7244381189993874,0.025556939000125567,13.0,False,success,,0.25458361100027105,0.2534497110000302,0.0011339000002408284,11.0,False,success,,1.004578668999784,0.9778878299994176,0.2082459927445655,staged_whisper_pipeline_plus_nllb_pipeline,success,
1432,sample_1433,spk_1043,,dd13d8a767ec01f22569d18c70842e6d1103c3d91969ddb79b8ffe5e924f66f8,Hong Kong English,common_voice_en_17860947.mp3,2.136,0.5544239560003916,0.5343119959998148,0.0201119600005768,6.0,False,success,,0.2960051369991561,0.29501900899958855,0.0009861279995675432,13.0,False,success,,0.8504290929995477,0.8293310049994034,0.39814096114211034,staged_whisper_pipeline_plus_nllb_pipeline,success,
